5880346,13602,20160721,0.48532873
5880346,8901,20160703,0.48783734
6153754,8059,20160724,0.48532873
5393950,13602,20160720,0.48532873
6976030,9718,20160702,0.48783734
2846479,10438,20160711,0.48532873
6223390,9983,20160710,0.48532873
3639055,9983,20160701,0.48532873
2872591,13602,20160713,0.48532873
3531535,8059,20160702,0.48532873
3531535,10418,20160704,0.48532873
3531535,9983,20160702,0.48532873
3531535,3429,20160704,0.48532873
5510686,8059,20160712,0.48532873
5510686,3429,20160704,0.48532873
3937039,10990,20160710,0.48783734
6039070,8059,20160715,0.48532873
6039070,13803,20160707,0.48783734
6039070,9983,20160726,0.48532873
6039070,13602,20160726,0.48532873
6039070,3429,20160716,0.48532873
3675919,2601,20160708,0.48532873
4472350,9983,20160728,0.48532873
2107663,13602,20160728,0.48532873
2370319,12429,20160723,0.48783734
2370319,10418,20160711,0.48532873
2765071,2978,20160721,0.48532873
2765071,13602,20160714,0.48532873
3557647,13602,20160704,0.48532873
3557647,10438,20160712,0.48532873
2772751,13602,20160713,0.48532873
2772751,9983,20160714,0.48532873
3428623,10438,20160706,0.48532873
3428623,10418,20160704,0.48532873
3428623,3429,20160705,0.48532873
3428623,13602,20160724,0.48532873
3428623,2978,20160724,0.48532873
3298063,2978,20160731,0.48532873
3298063,10438,20160721,0.48532873
6893086,13602,20160727,0.48532873
2817295,13602,20160720,0.48532873
2953489,9983,20160704,0.48532873
5180962,13602,20160723,0.48532873
3647761,9983,20160724,0.48532873
4938274,3594,20160703,0.48783734
3913489,13602,20160704,0.48532873
3133201,13602,20160711,0.48532873
3019537,13602,20160703,0.48532873
6308386,13602,20160706,0.48532873
6308386,10438,20160706,0.48532873
2369809,13602,20160723,0.48532873
2764561,10418,20160704,0.48532873
2764561,13602,20160712,0.48532873
2764561,10438,20160710,0.48532873
2764561,2978,20160703,0.48532873
7128610,9983,20160716,0.48532873
2127121,13602,20160723,0.48532873
2266897,2978,20160707,0.48532873
2266897,13602,20160703,0.48532873
2266897,3429,20160706,0.48532873
2266897,6749,20160726,0.48783734
3845905,5743,20160724,0.48783734
6913570,5840,20160723,0.48783734
3326737,2978,20160721,0.48532873
2680081,13602,20160704,0.48532873
2680081,8780,20160717,0.4928156
2680081,8780,20160722,0.4928156
5371426,13602,20160706,0.48532873
2819347,13602,20160728,0.48532873
4144915,13602,20160717,0.48532873
4144915,11799,20160717,0.48532873
3624211,11512,20160724,0.4928156
3624211,11512,20160715,0.4928156
3628819,12559,20160721,0.48783734
3628819,13602,20160703,0.48532873
2843923,13602,20160710,0.48532873
3636499,10418,20160711,0.48532873
2588947,2623,20160702,0.48783734
3383059,1904,20160718,0.48532873
2870035,10418,20160701,0.48532873
2870035,2978,20160701,0.48532873
2870035,10438,20160724,0.48532873
2870035,13602,20160711,0.48532873
6037030,13602,20160714,0.48532873
2635027,807,20160716,0.48783734
3301651,2601,20160726,0.48532873
4540966,10418,20160706,0.48532873
5327398,13602,20160726,0.48532873
2800915,10418,20160705,0.48532873
2146579,4811,20160702,0.48532873
2146579,8137,20160701,0.4928156
2146579,8137,20160702,0.4928156
2146579,8137,20160703,0.4928156
2146579,4811,20160709,0.48532873
6921766,13602,20160705,0.48532873
3854611,13602,20160729,0.48532873
3470611,11146,20160706,0.4928156
3470611,11146,20160710,0.4928156
3482389,8181,20160707,0.48532873
3877141,13602,20160706,0.48532873
4349482,8059,20160701,0.48532873
4349482,3429,20160726,0.48532873
2964757,7419,20160709,0.48783734
4884010,13506,20160719,0.4928156
4884010,13506,20160718,0.4928156
4884010,12455,20160714,0.48783734
4622890,6648,20160730,0.4928156
4622890,4785,20160727,0.4928156
2445589,2002,20160703,0.48532873
2445589,8059,20160720,0.48532873
2445589,13602,20160726,0.48532873
2445589,9983,20160730,0.48532873
6208042,9983,20160714,0.48532873
6208042,8059,20160716,0.48532873
6208042,3429,20160717,0.48532873
6208042,13602,20160719,0.48532873
6994474,13602,20160713,0.48532873
6994474,2978,20160710,0.48532873
6472234,8059,20160713,0.48532873
2456341,5933,20160717,0.4928156
2456341,1904,20160724,0.48532873
2456341,5933,20160723,0.4928156
3505429,10438,20160711,0.48532873
2723605,8059,20160703,0.48532873
7286314,9983,20160707,0.48532873
4668970,13602,20160725,0.48532873
3133717,3780,20160709,0.49158615
3133717,3743,20160710,0.4928156
3133717,10438,20160712,0.49158615
3791125,2911,20160713,0.48783734
4966954,785,20160729,0.48532873
5492266,7501,20160713,0.48783734
3809557,13602,20160724,0.48532873
2762005,9599,20160726,0.48783734
4075285,11986,20160721,0.4928156
4075285,5215,20160721,0.4928156
2373397,13602,20160702,0.48532873
2373397,6911,20160721,0.48783734
3557653,13602,20160725,0.48532873
4090645,5488,20160719,0.48783734
4090645,3992,20160722,0.48532873
3566869,5562,20160709,0.48783734
5824042,4061,20160712,0.48783734
4776490,13602,20160719,0.48532873
5581354,13602,20160718,0.48532873
3447061,13602,20160703,0.48532873
6917674,8059,20160713,0.48532873
4119829,13602,20160726,0.48532873
2819863,4924,20160719,0.48783734
2300695,11799,20160725,0.48532873
4140823,2601,20160730,0.48532873
2442007,2149,20160701,0.4928156
2442007,2149,20160710,0.4928156
2442007,13624,20160701,0.4928156
2442007,7471,20160701,0.4928156
2442007,384,20160701,0.4928156
4898350,13602,20160720,0.48532873
3239191,10418,20160704,0.48532873
3239191,13602,20160724,0.48532873
3239191,9983,20160725,0.48532873
3110167,3429,20160702,0.48532873
3111703,13602,20160726,0.48532873
3899671,13602,20160723,0.48532873
4391470,3992,20160702,0.48532873
2878231,3992,20160704,0.48532873
2749207,8059,20160701,0.48532873
5761582,13602,20160704,0.48532873
2621719,9983,20160726,0.48532873
2621719,13602,20160723,0.48532873
3147031,3992,20160729,0.48532873
7346734,9977,20160713,0.4928156
7346734,4405,20160701,0.48783734
7346734,3429,20160711,0.48532873
7346734,9183,20160713,0.4928156
7346734,8059,20160711,0.48532873
7346734,10210,20160719,0.4928156
7346734,11270,20160712,0.4928156
4213294,13602,20160715,0.48532873
2369815,3611,20160702,0.48783734
6053422,9983,20160714,0.48532873
2240791,613,20160723,0.48783734
2240791,8866,20160731,0.4928156
2240791,8866,20160722,0.4928156
2240791,1540,20160731,0.48783734
3558679,8239,20160706,0.48783734
6594094,4700,20160707,0.48783734
3174679,8499,20160723,0.48532873
3053335,10438,20160702,0.48532873
3053335,13602,20160721,0.48532873
3844375,2978,20160726,0.48532873
5595694,2978,20160703,0.48532873
6646318,10418,20160705,0.48532873
6938158,785,20160725,0.48532873
7208494,2978,20160729,0.48532873
4132633,2978,20160728,0.48532873
4132633,13602,20160721,0.48532873
4362802,10438,20160719,0.48532873
5158450,13602,20160709,0.48532873
2186521,13602,20160718,0.48532873
5683762,3429,20160706,0.48532873
5683762,2978,20160706,0.48532873
5425714,13602,20160715,0.48532873
6215218,13602,20160715,0.48532873
3240217,9983,20160714,0.48532873
6227506,3429,20160704,0.48532873
6227506,8059,20160704,0.48532873
2724121,13602,20160719,0.48532873
2601241,13602,20160725,0.48532873
5729842,13602,20160716,0.48532873
3522841,13602,20160727,0.48532873
2737945,10438,20160722,0.48532873
3277081,9983,20160723,0.48532873
7084594,13602,20160718,0.48532873
5250610,9016,20160714,0.4928156
5250610,9016,20160719,0.4928156
5250610,9016,20160711,0.4928156
6313522,1904,20160723,0.48532873
3433753,9983,20160718,0.48532873
3433753,13602,20160712,0.48532873
2648857,7083,20160726,0.48532873
2648857,11184,20160701,0.48783734
2389273,9967,20160719,0.4928156
2389273,13602,20160727,0.48532873
2389273,6653,20160719,0.4928156
2129689,13602,20160725,0.48532873
5852722,13602,20160714,0.48532873
2926873,9559,20160722,0.48783734
5877298,2978,20160729,0.48532873
3988249,9983,20160721,0.48532873
3345691,10418,20160718,0.48532873
5928502,13602,20160728,0.48532873
2837275,9983,20160714,0.48532873
2837275,13602,20160728,0.48532873
2445595,10418,20160714,0.48532873
5691958,13320,20160728,0.48532873
6232630,8975,20160723,0.48783734
5203510,4277,20160702,0.48532873
5203510,8059,20160705,0.48532873
4181275,10438,20160720,0.48532873
4181275,13602,20160715,0.48532873
4450870,10418,20160718,0.48532873
4979254,13602,20160703,0.48532873
5781046,8912,20160713,0.48783734
2510107,9983,20160726,0.48532873
3691291,8426,20160719,0.48783734
2659099,13602,20160725,0.48532873
2659099,9983,20160721,0.48532873
2815771,9983,20160725,0.48532873
5633590,10418,20160710,0.48532873
5905978,9983,20160713,0.48532873
5905978,13602,20160713,0.48532873
2445085,2978,20160716,0.48532873
2445085,10418,20160707,0.48532873
3495709,13602,20160730,0.48532873
5432890,2002,20160718,0.48532873
3635485,13602,20160724,0.48532873
3113245,9983,20160714,0.48532873
7036474,4649,20160711,0.48783734
2475805,8059,20160715,0.48532873
3004189,5471,20160710,0.48783734
3004189,2911,20160727,0.48783734
7067194,2978,20160719,0.48532873
7067194,10418,20160719,0.48532873
2486557,13602,20160712,0.48532873
5767738,11200,20160703,0.48783734
5767738,2002,20160712,0.48532873
5767738,8059,20160717,0.48532873
5254714,12630,20160709,0.48783734
4735546,1699,20160702,0.48783734
6572602,13602,20160723,0.48532873
6578746,8059,20160711,0.48532873
2504989,785,20160731,0.48532873
5540410,1904,20160721,0.48532873
6852154,2978,20160722,0.48532873
3429661,1967,20160707,0.48783734
3563293,13602,20160723,0.48532873
3563293,9983,20160711,0.48532873
4508218,5933,20160729,0.48783734
2127133,13602,20160720,0.48532873
2127133,11986,20160721,0.48783734
2127133,9983,20160724,0.48532873
6879802,12913,20160705,0.4928156
6879802,12913,20160707,0.4928156
6385210,13602,20160715,0.48532873
2936605,10418,20160705,0.48532873
4827706,11576,20160711,0.48783734
4827706,8059,20160702,0.48532873
3987229,13602,20160724,0.48532873
3987229,9983,20160717,0.48532873
6974014,9983,20160711,0.48532873
3625759,13602,20160724,0.48532873
3891487,13602,20160712,0.48532873
4161823,785,20160726,0.48532873
7020094,13602,20160711,0.48532873
7020094,3992,20160731,0.48532873
5453374,13602,20160729,0.48532873
3120415,5840,20160729,0.48783734
5195326,10438,20160711,0.48532873
6771262,9983,20160726,0.48532873
4691518,6574,20160719,0.48783734
5484094,8,20160707,0.48783734
3270943,8059,20160710,0.48532873
3536671,10418,20160712,0.48532873
2762527,10438,20160730,0.48532873
2896159,13602,20160725,0.48532873
2896159,9983,20160703,0.48532873
2112799,2978,20160717,0.48532873
3166495,13602,20160728,0.48532873
3166495,9983,20160721,0.48532873
5548606,3429,20160703,0.48532873
5548606,9983,20160712,0.48532873
2648863,1904,20160720,0.49158615
2648863,11894,20160720,0.49158615
2648863,11894,20160725,0.49158615
4513342,9063,20160725,0.4928156
4513342,3777,20160725,0.4928156
4513342,864,20160721,0.48783734
3046687,9983,20160714,0.48532873
2129695,13602,20160711,0.48532873
2138911,8306,20160727,0.48532873
2138911,9983,20160728,0.48532873
2138911,8059,20160728,0.48532873
2138911,13602,20160725,0.48532873
3194143,13602,20160716,0.48532873
3194143,8059,20160712,0.48532873
3194143,9983,20160712,0.48532873
5100094,11799,20160727,0.48532873
3341599,13602,20160706,0.48532873
4853314,13602,20160727,0.48532873
4853314,9983,20160711,0.48532873
4853314,8059,20160728,0.48532873
5378626,8224,20160721,0.48783734
2563873,13602,20160706,0.48532873
4142881,9983,20160728,0.48532873
6201922,13602,20160704,0.48532873
3907873,13602,20160704,0.48532873
2597665,9983,20160706,0.48532873
5986882,8499,20160730,0.48532873
2993953,2601,20160720,0.48532873
2993953,13602,20160729,0.48532873
7301698,2978,20160722,0.48532873
4429378,4405,20160716,0.48783734
2218273,9983,20160727,0.48532873
2218273,13602,20160724,0.48532873
6272578,9983,20160728,0.48532873
3671329,3429,20160726,0.48532873
3671329,8059,20160712,0.48532873
4463170,13602,20160703,0.48532873
4463170,8012,20160728,0.48783734
2757409,13602,20160723,0.48532873
3818785,11894,20160720,0.49158615
3818785,11894,20160713,0.49158615
3818785,1904,20160713,0.49158615
6330946,3102,20160724,0.4928156
6330946,3102,20160716,0.4928156
2649889,1904,20160704,0.48532873
3178273,2978,20160719,0.48532873
2921761,2601,20160713,0.48532873
6367810,13602,20160710,0.48532873
4272706,2978,20160705,0.48532873
4804162,10438,20160720,0.48532873
3586849,13662,20160711,0.48783734
3720481,2601,20160705,0.48532873
2811169,613,20160720,0.48783734
3602209,3429,20160729,0.48532873
3602209,13602,20160726,0.48532873
3602209,9983,20160727,0.48532873
2821411,13602,20160728,0.48532873
7248454,13602,20160723,0.48532873
6471238,2601,20160728,0.48532873
6744646,13181,20160716,0.48783734
3111715,13602,20160718,0.48532873
6508102,3992,20160726,0.48532873
6787654,13602,20160727,0.48532873
6787654,9983,20160705,0.48532873
6787654,3429,20160705,0.48532873
5755462,8059,20160704,0.48532873
7076422,9227,20160731,0.48783734
3804451,2978,20160702,0.48532873
6317638,807,20160723,0.48783734
5012038,10438,20160703,0.48532873
5012038,13602,20160727,0.48532873
2644771,2978,20160706,0.48532873
6600262,11894,20160721,0.48532873
6600262,1904,20160721,0.48532873
5297734,10418,20160724,0.48532873
2783011,8224,20160731,0.48783734
5838406,2096,20160727,0.4928156
5838406,2096,20160717,0.4928156
5841478,13602,20160715,0.48532873
2921251,8059,20160701,0.48532873
2921251,3429,20160701,0.48532873
2798371,2978,20160714,0.48532873
2798371,13602,20160714,0.48532873
3325219,10438,20160701,0.48532873
3325219,10418,20160702,0.48532873
6391366,8012,20160722,0.48783734
5356102,13602,20160727,0.48532873
2552611,3438,20160723,0.48783734
7210570,11986,20160714,0.48783734
6691402,9983,20160703,0.48532873
2166565,2978,20160713,0.48532873
3479845,10418,20160717,0.48532873
3479845,2978,20160724,0.48532873
5911114,8059,20160717,0.48532873
2449189,2978,20160729,0.48532873
2449189,10438,20160705,0.48532873
2449189,10418,20160702,0.48532873
4378186,12807,20160729,0.48532873
4378186,12807,20160725,0.48532873
4378186,9983,20160724,0.48532873
7262794,2978,20160707,0.48532873
5183050,4811,20160703,0.48532873
5183050,4811,20160704,0.48532873
4925002,13602,20160715,0.48532873
6242890,13602,20160705,0.48532873
2741029,8182,20160706,0.48532873
3005221,1904,20160718,0.48532873
5256778,3780,20160711,0.48532873
5256778,10438,20160730,0.48532873
5256778,2978,20160716,0.48532873
4071205,10418,20160728,0.48532873
4998730,2978,20160724,0.48532873
2109733,1613,20160705,0.48783734
2909989,9983,20160722,0.48532873
3965221,13602,20160723,0.48532873
3707173,9983,20160718,0.48532873
4832842,2978,20160730,0.48532873
3206437,4138,20160728,0.48783734
2967847,5743,20160722,0.48783734
2577703,10438,20160704,0.48532873
3889447,5743,20160703,0.48783734
5458510,13602,20160728,0.48532873
5228110,5235,20160728,0.48783734
6549070,8059,20160703,0.48532873
4453966,13602,20160711,0.48532873
4453966,1499,20160711,0.4928156
4453966,1499,20160705,0.4928156
4453966,1499,20160715,0.4928156
3542311,8059,20160705,0.48532873
4994638,2978,20160724,0.48532873
4994638,10418,20160709,0.48532873
4994638,13602,20160724,0.48532873
2771239,8059,20160731,0.48532873
6082126,3095,20160727,0.48783734
6082126,10418,20160704,0.48532873
2261287,8182,20160705,0.48532873
2935591,11799,20160712,0.48532873
4561486,10418,20160711,0.48532873
4561486,2978,20160720,0.48532873
6933070,13602,20160713,0.48532873
2683687,13602,20160724,0.48532873
4904530,9983,20160710,0.48532873
2720041,11894,20160723,0.48532873
2720041,1904,20160723,0.48532873
2855209,10446,20160717,0.48783734
2855209,9983,20160718,0.48532873
3119401,13602,20160703,0.48532873
4947538,13602,20160726,0.48532873
4947538,9983,20160719,0.48532873
2875177,8059,20160729,0.48532873
2101033,13602,20160710,0.48532873
3412777,8596,20160722,0.4928156
4213330,9280,20160708,0.48783734
4766290,13602,20160724,0.48532873
4244050,2601,20160718,0.48532873
2385193,10418,20160702,0.48532873
2385193,13602,20160706,0.48532873
4781650,4277,20160723,0.48532873
4781650,8059,20160712,0.48532873
4781650,3429,20160712,0.48532873
3448105,9983,20160701,0.48532873
3057961,9983,20160702,0.48532873
2409769,13602,20160726,0.48532873
2409769,9983,20160705,0.48532873
3601705,8059,20160703,0.48532873
3214123,10438,20160726,0.48532873
3214123,13602,20160726,0.48532873
6952534,10418,20160724,0.48532873
6430294,13602,20160727,0.48532873
6430294,9983,20160715,0.48532873
3229483,9983,20160716,0.48532873
3760939,8446,20160714,0.48783734
2845483,13602,20160714,0.48532873
4158763,10418,20160711,0.48532873
7272022,10438,20160718,0.48532873
5444182,11799,20160718,0.48532873
4396630,8059,20160726,0.48532873
4396630,13602,20160713,0.48532873
4396630,9983,20160721,0.48532873
4396630,360,20160704,0.48783734
4396630,9288,20160707,0.48783734
3650347,13602,20160724,0.48532873
5468758,13072,20160710,0.4928156
5468758,13072,20160715,0.4928156
5468758,5647,20160708,0.48783734
3654955,13602,20160704,0.48532873
3654955,9983,20160704,0.48532873
6003286,10446,20160708,0.48783734
6528598,13602,20160722,0.48532873
3529003,1271,20160706,0.48783734
4713046,1092,20160726,0.48783734
4716118,1904,20160729,0.48532873
2625835,10438,20160703,0.48532873
3946795,2978,20160711,0.48532873
4498006,3095,20160714,0.48783734
2381611,12509,20160721,0.48783734
2381611,13602,20160729,0.48532873
2266411,2978,20160705,0.48532873
3318571,7660,20160709,0.48783734
2807083,13602,20160729,0.48532873
6687322,9983,20160704,0.48532873
2176813,13602,20160714,0.48532873
6450778,10418,20160719,0.48532873
2576173,6017,20160716,0.48783734
2970925,5178,20160726,0.4928156
2970925,5178,20160723,0.4928156
2970925,5178,20160721,0.4928156
2970925,5178,20160727,0.4928156
2970925,5178,20160720,0.4928156
2970925,5178,20160728,0.4928156
2970925,4727,20160702,0.48532873
2970925,5178,20160711,0.4928156
2970925,4727,20160714,0.48532873
2970925,4727,20160729,0.48532873
2970925,5178,20160725,0.4928156
2970925,5178,20160722,0.4928156
5452378,13602,20160726,0.48532873
2737453,2601,20160717,0.48532873
2737453,13602,20160728,0.48532873
6005338,13602,20160724,0.48532873
6005338,11799,20160716,0.48532873
3791149,8306,20160717,0.48532873
3791149,8306,20160721,0.48532873
5492314,10418,20160705,0.48532873
2748205,3159,20160723,0.4928156
2748205,3159,20160727,0.4928156
5234266,13602,20160714,0.48532873
5234266,2978,20160711,0.48532873
3666733,10901,20160707,0.48783734
3414829,4903,20160711,0.48783734
6834778,13602,20160706,0.48532873
2631469,10489,20160719,0.48783734
4076845,7557,20160730,0.4928156
4076845,825,20160730,0.4928156
2374957,9983,20160711,0.48532873
6079066,10418,20160706,0.48532873
2391853,10523,20160714,0.48783734
6361690,13602,20160726,0.48532873
4828762,13602,20160703,0.48532873
4828762,6673,20160717,0.48783734
2287405,13602,20160714,0.48532873
2287405,2978,20160729,0.48532873
3336493,13602,20160713,0.48532873
3729709,4893,20160724,0.48783734
2305327,10438,20160710,0.48532873
3484975,13602,20160703,0.48532873
5159518,2978,20160731,0.48532873
4024111,1895,20160708,0.48783734
3643183,9565,20160716,0.48783734
4437598,11239,20160730,0.48783734
2228527,10086,20160707,0.48783734
3016495,1298,20160712,0.48783734
3672367,11799,20160714,0.48532873
7359070,11093,20160725,0.4928156
7359070,11093,20160729,0.4928156
2372911,11541,20160730,0.48783734
2372911,13602,20160728,0.48532873
5270110,13602,20160723,0.48532873
2505007,13865,20160701,0.48783734
4079407,13602,20160705,0.48532873
2901295,13602,20160723,0.48532873
2910511,13602,20160723,0.48532873
3435823,8951,20160715,0.48783734
3309871,8,20160723,0.48783734
6111838,13602,20160714,0.48532873
3454255,10418,20160701,0.48532873
2144047,10418,20160705,0.48532873
2408239,9983,20160722,0.48532873
2408239,13602,20160729,0.48532873
6661726,11799,20160725,0.48532873
6661726,13602,20160728,0.48532873
2959153,13602,20160724,0.48532873
2836273,13602,20160726,0.48532873
5674594,2978,20160728,0.48532873
4158769,13602,20160724,0.48532873
4648546,1442,20160706,0.48783734
2330929,9170,20160724,0.4928156
2330929,9170,20160726,0.4928156
2330929,9170,20160722,0.4928156
2330929,9170,20160721,0.4928156
3383089,8375,20160723,0.48783734
2204977,2760,20160714,0.4928156
2204977,13444,20160707,0.4928156
6543970,13602,20160714,0.48532873
3799345,13602,20160722,0.48532873
5763682,13602,20160713,0.48532873
